Date,PMAQI Value,Main Pollutant,Site Name,Site ID,Source
5/12/01,69,,Allen Park,26-163-0001,AQS
5/13/01,89,,Allen Park,26-163-0001,AQS
5/14/01,52,,Allen Park,26-163-0001,AQS
5/15/01,84,,Allen Park,26-163-0001,AQS
5/16/01,106,,92 FEET FROM WHE STREET,26-163-0036,AQS
5/17/01,91,,Allen Park,26-163-0001,AQS
5/18/01,68,,,26-163-0016,AQS
5/19/01,65,,Allen Park,26-163-0001,AQS
5/20/01,54,,Allen Park,26-163-0001,AQS
5/21/01,62,,Allen Park,26-163-0001,AQS
5/22/01,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/23/01,40,,,26-163-0016,AQS
5/24/01,59,,,26-163-0016,AQS
5/25/01,59,,Port Huron,26-147-0005,AQS
5/26/01,40,,,26-163-0016,AQS
5/27/01,32,,,26-163-0016,AQS
5/28/01,52,,Allen Park,26-163-0001,AQS
5/29/01,42,,Allen Park,26-163-0001,AQS
5/30/01,27,,Allen Park,26-163-0001,AQS
5/31/01,80,,East 7 Mile,26-163-0019,AQS
6/1/01,47,,Allen Park,26-163-0001,AQS
6/2/01,40,,,26-163-0016,AQS
6/3/01,52,,92 FEET FROM WHE STREET,26-163-0036,AQS
6/4/01,55,,Allen Park,26-163-0001,AQS
6/5/01,56,,Allen Park,26-163-0001,AQS
6/6/01,70,,East 7 Mile,26-163-0019,AQS
6/7/01,54,,Allen Park,26-163-0001,AQS
6/8/01,57,,Allen Park,26-163-0001,AQS
6/9/01,67,,92 FEET FROM WHE STREET,26-163-0036,AQS
6/10/01,59,,,26-163-0016,AQS
6/11/01,63,,Allen Park,26-163-0001,AQS
6/12/01,84,,Allen Park,26-163-0001,AQS
6/13/01,69,,Allen Park,26-163-0001,AQS
6/14/01,101,,Allen Park,26-163-0001,AQS
6/15/01,126,,Port Huron,26-147-0005,AQS
6/16/01,37,,,26-163-0016,AQS
6/17/01,36,,,26-163-0016,AQS
6/18/01,78,,East 7 Mile,26-163-0019,AQS
6/19/01,66,,Allen Park,26-163-0001,AQS
6/20/01,63,,Allen Park,26-163-0001,AQS
6/21/01,66,,Allen Park,26-163-0001,AQS
6/22/01,37,,Allen Park,26-163-0001,AQS
6/23/01,65,,Allen Park,26-163-0001,AQS
6/24/01,60,,Port Huron,26-147-0005,AQS
6/25/01,91,,East 7 Mile,26-163-0019,AQS
6/26/01,101,,,26-163-0016,AQS
6/27/01,125,,Port Huron,26-147-0005,AQS
6/28/01,87,,,26-163-0016,AQS
6/29/01,101,,,26-163-0016,AQS
6/30/01,132,,East 7 Mile,26-163-0019,AQS
7/1/01,54,,Allen Park,26-163-0001,AQS
7/2/01,35,,,26-163-0016,AQS
7/3/01,64,,92 FEET FROM WHE STREET,26-163-0036,AQS
7/4/01,54,,Allen Park,26-163-0001,AQS
7/6/01,41,,Southwestern H.S.,26-163-0015,AQS
7/7/01,65,,Allen Park,26-163-0001,AQS
7/8/01,82,,Allen Park,26-163-0001,AQS
7/9/01,92,,92 FEET FROM WHE STREET,26-163-0036,AQS
7/10/01,59,,Allen Park,26-163-0001,AQS
7/11/01,19,,Allen Park,26-163-0001,AQS
7/12/01,35,,Southwestern H.S.,26-163-0015,AQS
7/13/01,33,,Allen Park,26-163-0001,AQS
7/14/01,48,,Allen Park,26-163-0001,AQS
7/15/01,64,,Port Huron,26-147-0005,AQS
7/16/01,68,,Allen Park,26-163-0001,AQS
7/17/01,99,,Allen Park,26-163-0001,AQS
7/18/01,124,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
7/19/01,122,,Allen Park,26-163-0001,AQS
7/20/01,152,,Allen Park,26-163-0001,AQS
7/21/01,144,,Allen Park,26-163-0001,AQS
7/22/01,91,,,26-163-0016,AQS
7/23/01,88,,,26-163-0016,AQS
7/24/01,75,,East 7 Mile,26-163-0019,AQS
7/25/01,28,,,26-163-0016,AQS
7/26/01,32,,Allen Park,26-163-0001,AQS
7/27/01,40,,Allen Park,26-163-0001,AQS
7/28/01,74,,,26-163-0016,AQS
7/29/01,77,,,26-163-0016,AQS
7/30/01,96,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
7/31/01,96,,Allen Park,26-163-0001,AQS
8/1/01,108,,Allen Park,26-163-0001,AQS
8/2/01,125,,92 FEET FROM WHE STREET,26-163-0036,AQS
8/3/01,55,,Allen Park,26-163-0001,AQS
8/4/01,33,,Allen Park,26-163-0001,AQS
8/5/01,57,,Southwestern H.S.,26-163-0015,AQS
8/6/01,59,,Allen Park,26-163-0001,AQS
8/7/01,81,,Allen Park,26-163-0001,AQS
8/8/01,83,,92 FEET FROM WHE STREET,26-163-0036,AQS
8/9/01,95,,Allen Park,26-163-0001,AQS
8/10/01,38,,Allen Park,26-163-0001,AQS
8/11/01,37,,338 FEET NORTH TO I-696 FREEWAY,26-125-0010,AQS
8/12/01,52,,Allen Park,26-163-0001,AQS
8/13/01,55,,Allen Park,26-163-0001,AQS
8/14/01,41,,Southwestern H.S.,26-163-0015,AQS
8/15/01,56,,,26-163-0016,AQS
8/16/01,81,,,26-163-0016,AQS
8/17/01,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/18/01,55,,,26-163-0016,AQS
8/19/01,48,,Allen Park,26-163-0001,AQS
8/20/01,43,,Southwestern H.S.,26-163-0015,AQS
8/21/01,53,,Allen Park,26-163-0001,AQS
8/22/01,77,,,26-163-0016,AQS
8/23/01,104,,92 FEET FROM WHE STREET,26-163-0036,AQS
8/24/01,76,,Allen Park,26-163-0001,AQS
8/25/01,114,,Allen Park,26-163-0001,AQS
8/26/01,74,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/27/01,63,,,26-163-0016,AQS
8/28/01,47,,Allen Park,26-163-0001,AQS
8/29/01,81,,338 FEET NORTH TO I-696 FREEWAY,26-125-0010,AQS
8/30/01,91,,,26-163-0016,AQS
8/31/01,43,,Allen Park,26-163-0001,AQS
9/1/01,37,,Allen Park,26-163-0001,AQS
9/2/01,60,,Allen Park,26-163-0001,AQS
9/3/01,75,,Allen Park,26-163-0001,AQS
9/4/01,40,,Allen Park,26-163-0001,AQS
9/5/01,43,,Allen Park,26-163-0001,AQS
9/6/01,67,,Allen Park,26-163-0001,AQS
9/7/01,112,,Southwestern H.S.,26-163-0015,AQS
9/8/01,76,,Allen Park,26-163-0001,AQS
9/9/01,69,,Allen Park,26-163-0001,AQS
9/10/01,38,,East 7 Mile,26-163-0019,AQS
9/11/01,41,,Allen Park,26-163-0001,AQS
9/12/01,55,,Allen Park,26-163-0001,AQS
9/13/01,30,,Allen Park,26-163-0001,AQS
9/14/01,21,,Allen Park,26-163-0001,AQS
9/15/01,53,,,26-163-0016,AQS
9/16/01,71,,Allen Park,26-163-0001,AQS
9/17/01,81,,,26-163-0016,AQS
9/18/01,77,,Allen Park,26-163-0001,AQS
9/19/01,113,,Port Huron,26-147-0005,AQS
9/20/01,37,,Allen Park,26-163-0001,AQS
9/21/01,67,,Allen Park,26-163-0001,AQS
9/22/01,59,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/23/01,62,,Allen Park,26-163-0001,AQS
9/24/01,11,,Allen Park,26-163-0001,AQS
9/25/01,20,,New Haven,26-099-0009,AQS
9/26/01,16,,Allen Park,26-163-0001,AQS
9/27/01,24,,Allen Park,26-163-0001,AQS
9/28/01,46,,338 FEET NORTH TO I-696 FREEWAY,26-125-0010,AQS
9/29/01,30,,Allen Park,26-163-0001,AQS
9/30/01,46,,,26-163-0016,AQS
10/1/01,72,,92 FEET FROM WHE STREET,26-163-0036,AQS
10/2/01,66,,Allen Park,26-163-0001,AQS
10/3/01,66,,,26-163-0016,AQS
10/4/01,58,,92 FEET FROM WHE STREET,26-163-0036,AQS
10/5/01,25,,Allen Park,26-163-0001,AQS
10/6/01,21,,Allen Park,26-163-0001,AQS
10/7/01,28,,Allen Park,26-163-0001,AQS
10/10/01,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/12/01,27,,,26-163-0016,AQS
10/13/01,53,,Port Huron,26-147-0005,AQS
10/14/01,23,,,26-163-0016,AQS
10/15/01,23,,,26-163-0016,AQS
10/16/01,34,,New Haven,26-099-0009,AQS
10/17/01,10,,,26-163-0016,AQS
10/19/01,68,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/22/01,56,,338 FEET NORTH TO I-696 FREEWAY,26-125-0010,AQS
10/25/01,69,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/26/01,8,,,26-163-0016,AQS
10/27/01,7,,,26-163-0016,AQS
10/28/01,48,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/29/01,48,,East 7 Mile,26-163-0019,AQS
10/30/01,30,,,26-163-0016,AQS
10/31/01,75,,Southwestern H.S.,26-163-0015,AQS
11/1/01,69,,,26-163-0016,AQS
11/2/01,36,,,26-163-0016,AQS
11/3/01,57,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/4/01,49,,,26-163-0016,AQS
11/5/01,23,,,26-163-0016,AQS
11/6/01,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/7/01,71,,,26-163-0016,AQS
11/8/01,59,,,26-163-0016,AQS
11/9/01,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/10/01,66,,Allen Park,26-163-0001,AQS
11/11/01,26,,Allen Park,26-163-0001,AQS
11/12/01,82,,Southwestern H.S.,26-163-0015,AQS
11/13/01,78,,,26-163-0016,AQS
11/14/01,132,,,26-163-0016,AQS
11/15/01,130,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/16/01,89,,Allen Park,26-163-0001,AQS
11/17/01,62,,,26-163-0016,AQS
11/18/01,123,,East 7 Mile,26-163-0019,AQS
11/19/01,89,,,26-163-0016,AQS
11/20/01,19,,Allen Park,26-163-0001,AQS
11/21/01,82,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/22/01,62,,,26-163-0016,AQS
11/23/01,74,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
11/24/01,61,,Port Huron,26-147-0005,AQS
11/25/01,20,,,26-163-0016,AQS
11/26/01,51,,Allen Park,26-163-0001,AQS
11/27/01,75,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/28/01,56,,Allen Park,26-163-0001,AQS
11/29/01,35,,Allen Park,26-163-0001,AQS
11/30/01,34,,Allen Park,26-163-0001,AQS
12/1/01,49,,,26-163-0016,AQS
12/2/01,83,,,26-163-0016,AQS
12/3/01,88,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/4/01,68,,,26-163-0016,AQS
12/5/01,80,,,26-163-0016,AQS
12/6/01,50,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/7/01,62,,,26-163-0016,AQS
12/8/01,66,,Allen Park,26-163-0001,AQS
12/9/01,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/10/01,84,,,26-163-0016,AQS
12/11/01,54,,,26-163-0016,AQS
12/12/01,109,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/13/01,52,,,26-163-0016,AQS
12/14/01,56,,Allen Park,26-163-0001,AQS
12/15/01,63,,Allen Park,26-163-0001,AQS
12/16/01,49,,Allen Park,26-163-0001,AQS
12/17/01,52,,Allen Park,26-163-0001,AQS
12/18/01,62,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/19/01,66,,,26-163-0016,AQS
12/20/01,15,,Allen Park,26-163-0001,AQS
12/21/01,52,,338 FEET NORTH TO I-696 FREEWAY,26-125-0010,AQS
12/22/01,52,,Allen Park,26-163-0001,AQS
12/23/01,48,,,26-163-0016,AQS
12/24/01,83,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/25/01,52,,,26-163-0016,AQS
12/26/01,45,,Allen Park,26-163-0001,AQS
12/27/01,91,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/28/01,43,,Allen Park,26-163-0001,AQS
12/29/01,30,,Allen Park,26-163-0001,AQS
12/30/01,72,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/31/01,52,,Allen Park,26-163-0001,AQS
1/1/02,59,,Allen Park,26-163-0001,AQS
1/2/02,72,,Allen Park,26-163-0001,AQS
1/3/02,67,,Allen Park,26-163-0001,AQS
1/4/02,59,,,26-163-0016,AQS
1/5/02,106,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/6/02,77,,Allen Park,26-163-0001,AQS
1/7/02,33,,Allen Park,26-163-0001,AQS
1/8/02,89,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/9/02,59,,,26-163-0016,AQS
1/10/02,55,,,26-163-0016,AQS
1/11/02,65,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/12/02,59,,Allen Park,26-163-0001,AQS
1/13/02,28,,Allen Park,26-163-0001,AQS
1/14/02,70,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/15/02,40,,Allen Park,26-163-0001,AQS
1/16/02,60,,,26-163-0016,AQS
1/17/02,58,,Allen Park,26-163-0001,AQS
1/18/02,66,,Allen Park,26-163-0001,AQS
1/19/02,66,,,26-163-0016,AQS
1/20/02,68,,Allen Park,26-163-0001,AQS
1/21/02,74,,Allen Park,26-163-0001,AQS
1/22/02,70,,,26-163-0016,AQS
1/23/02,83,,Southwestern H.S.,26-163-0015,AQS
1/24/02,49,,Allen Park,26-163-0001,AQS
1/25/02,54,,Allen Park,26-163-0001,AQS
1/26/02,79,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
1/27/02,45,,,26-163-0016,AQS
1/28/02,76,,,26-163-0016,AQS
1/29/02,94,,Allen Park,26-163-0001,AQS
1/30/02,61,,Allen Park,26-163-0001,AQS
1/31/02,51,,Allen Park,26-163-0001,AQS
2/1/02,45,,Allen Park,26-163-0001,AQS
2/2/02,53,,Allen Park,26-163-0001,AQS
2/3/02,54,,Allen Park,26-163-0001,AQS
2/4/02,51,,Allen Park,26-163-0001,AQS
2/5/02,60,,,26-163-0016,AQS
2/6/02,77,,,26-163-0016,AQS
2/7/02,101,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/8/02,94,,,26-163-0016,AQS
2/9/02,95,,,26-163-0016,AQS
2/10/02,79,,Southwestern H.S.,26-163-0015,AQS
2/11/02,33,,,26-163-0016,AQS
2/12/02,31,,,26-163-0016,AQS
2/13/02,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/14/02,45,,,26-163-0016,AQS
2/15/02,60,,Allen Park,26-163-0001,AQS
2/16/02,72,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/17/02,21,,Allen Park,26-163-0001,AQS
2/18/02,60,,,26-163-0016,AQS
2/19/02,82,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/20/02,63,,,26-163-0016,AQS
2/21/02,35,,,26-163-0016,AQS
2/22/02,53,,Oak Park,26-125-0001,AQS
2/23/02,60,,Allen Park,26-163-0001,AQS
2/24/02,68,,,26-163-0016,AQS
2/25/02,73,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
2/26/02,32,,Allen Park,26-163-0001,AQS
2/27/02,25,,Allen Park,26-163-0001,AQS
2/28/02,80,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/1/02,70,,Allen Park,26-163-0001,AQS
3/3/02,49,,Allen Park,26-163-0001,AQS
3/5/02,61,,Allen Park,26-163-0001,AQS
3/6/02,91,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/7/02,38,,Allen Park,26-163-0001,AQS
3/8/02,70,,,26-163-0016,AQS
3/9/02,73,,Oak Park,26-125-0001,AQS
3/10/02,32,,Allen Park,26-163-0001,AQS
3/11/02,56,,,26-163-0016,AQS
3/12/02,82,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/13/02,90,,,26-163-0016,AQS
3/14/02,60,,Allen Park,26-163-0001,AQS
3/15/02,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/16/02,30,,Allen Park,26-163-0001,AQS
3/17/02,42,,Allen Park,26-163-0001,AQS
3/18/02,67,,Southwestern H.S.,26-163-0015,AQS
3/19/02,52,,Allen Park,26-163-0001,AQS
3/21/02,61,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/22/02,46,,Allen Park,26-163-0001,AQS
3/23/02,40,,Allen Park,26-163-0001,AQS
3/24/02,64,,Allen Park,26-163-0001,AQS
3/25/02,31,,,26-163-0016,AQS
3/26/02,74,,Allen Park,26-163-0001,AQS
3/27/02,86,,Allen Park,26-163-0001,AQS
3/28/02,104,,,26-163-0016,AQS
3/29/02,79,,,26-163-0016,AQS
3/30/02,75,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
3/31/02,55,,,26-163-0016,AQS
4/1/02,55,,,26-163-0016,AQS
4/2/02,80,,Southwestern H.S.,26-163-0015,AQS
4/3/02,27,,Allen Park,26-163-0001,AQS
4/4/02,16,,,26-163-0016,AQS
4/5/02,50,,Southwestern H.S.,26-163-0015,AQS
4/6/02,25,,,26-163-0016,AQS
4/7/02,50,,,26-163-0016,AQS
4/8/02,94,,Southwestern H.S.,26-163-0015,AQS
4/9/02,35,,,26-163-0016,AQS
4/10/02,34,,,26-163-0016,AQS
4/11/02,63,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
4/12/02,66,,,26-163-0016,AQS
4/13/02,52,,,26-163-0016,AQS
4/14/02,75,,338 FEET NORTH TO I-696 FREEWAY,26-125-0010,AQS
4/15/02,60,,,26-163-0016,AQS
4/16/02,69,,92 FEET FROM WHE STREET,26-163-0036,AQS
4/17/02,83,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
4/18/02,70,,Allen Park,26-163-0001,AQS
4/19/02,41,,Allen Park,26-163-0001,AQS
4/20/02,31,,92 FEET FROM WHE STREET,26-163-0036,AQS
4/21/02,29,,Allen Park,26-163-0001,AQS
4/22/02,37,,,26-163-0016,AQS
4/23/02,59,,Allen Park,26-163-0001,AQS
4/24/02,69,,Allen Park,26-163-0001,AQS
4/25/02,58,,,26-163-0016,AQS
4/26/02,54,,Allen Park,26-163-0001,AQS
4/27/02,67,,Allen Park,26-163-0001,AQS
4/28/02,62,,,26-163-0016,AQS
4/29/02,51,,92 FEET FROM WHE STREET,26-163-0036,AQS
4/30/02,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/2/02,57,,Southwestern H.S.,26-163-0015,AQS
5/3/02,51,,,26-163-0016,AQS
5/4/02,48,,Allen Park,26-163-0001,AQS
5/5/02,80,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/6/02,72,,Allen Park,26-163-0001,AQS
5/7/02,62,,Allen Park,26-163-0001,AQS
5/8/02,61,,Port Huron,26-147-0005,AQS
5/9/02,30,,,26-163-0016,AQS
5/10/02,33,,Allen Park,26-163-0001,AQS
5/11/02,72,,92 FEET FROM WHE STREET,26-163-0036,AQS
5/12/02,74,,Allen Park,26-163-0001,AQS
5/13/02,29,,Allen Park,26-163-0001,AQS
5/14/02,38,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/15/02,39,,,26-163-0016,AQS
5/16/02,53,,Allen Park,26-163-0001,AQS
5/17/02,20,,Allen Park,26-163-0001,AQS
5/18/02,23,,Allen Park,26-163-0001,AQS
5/19/02,34,,,26-163-0016,AQS
5/20/02,26,,Allen Park,26-163-0001,AQS
5/21/02,29,,,26-163-0016,AQS
5/22/02,48,,,26-163-0016,AQS
5/23/02,83,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/24/02,60,,Allen Park,26-163-0001,AQS
5/25/02,42,,Allen Park,26-163-0001,AQS
5/26/02,55,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
5/27/02,52,,Allen Park,26-163-0001,AQS
5/28/02,68,,Allen Park,26-163-0001,AQS
5/29/02,90,,Southwestern H.S.,26-163-0015,AQS
5/30/02,93,,,26-163-0016,AQS
5/31/02,55,,Allen Park,26-163-0001,AQS
6/1/02,61,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/2/02,43,,Allen Park,26-163-0001,AQS
6/3/02,25,,,26-163-0016,AQS
6/4/02,78,,Port Huron,26-147-0005,AQS
6/5/02,62,,,26-163-0016,AQS
6/6/02,46,,Allen Park,26-163-0001,AQS
6/7/02,60,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
6/8/02,88,,,26-163-0016,AQS
6/9/02,104,,Allen Park,26-163-0001,AQS
6/10/02,96,,Oak Park,26-125-0001,AQS
6/11/02,64,,,26-163-0016,AQS
6/12/02,56,,Allen Park,26-163-0001,AQS
6/13/02,56,,Allen Park,26-163-0001,AQS
6/14/02,51,,Allen Park,26-163-0001,AQS
6/15/02,48,,,26-163-0016,AQS
6/16/02,31,,Southwestern H.S.,26-163-0015,AQS
6/17/02,28,,Allen Park,26-163-0001,AQS
6/18/02,60,,Allen Park,26-163-0001,AQS
6/19/02,67,,Oak Park,26-125-0001,AQS
6/20/02,111,,Allen Park,26-163-0001,AQS
6/21/02,98,,Allen Park,26-163-0001,AQS
6/22/02,113,,,26-163-0016,AQS
6/23/02,140,,,26-163-0016,AQS
6/24/02,154,,,26-163-0016,AQS
6/25/02,146,,East 7 Mile,26-163-0019,AQS
6/26/02,60,,,26-163-0016,AQS
6/27/02,53,,Allen Park,26-163-0001,AQS
6/28/02,59,,Allen Park,26-163-0001,AQS
6/29/02,67,,,26-163-0016,AQS
6/30/02,104,,,26-163-0016,AQS
7/1/02,103,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/2/02,62,,Allen Park,26-163-0001,AQS
7/3/02,71,,Allen Park,26-163-0001,AQS
7/4/02,72,,Allen Park,26-163-0001,AQS
7/5/02,23,,Allen Park,26-163-0001,AQS
7/6/02,41,,Allen Park,26-163-0001,AQS
7/7/02,60,,Allen Park,26-163-0001,AQS
7/8/02,71,,,26-163-0016,AQS
7/9/02,47,,,26-163-0016,AQS
7/10/02,27,,Southwestern H.S.,26-163-0015,AQS
7/11/02,23,,,26-163-0016,AQS
7/12/02,33,,,26-163-0016,AQS
7/13/02,72,,Allen Park,26-163-0001,AQS
7/14/02,76,,Allen Park,26-163-0001,AQS
7/15/02,63,,Allen Park,26-163-0001,AQS
7/16/02,92,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/17/02,100,,,26-163-0016,AQS
7/18/02,102,,,26-163-0016,AQS
7/19/02,84,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/20/02,60,,Allen Park,26-163-0001,AQS
7/21/02,70,,,26-163-0016,AQS
7/22/02,87,,East 7 Mile,26-163-0019,AQS
7/23/02,23,,Allen Park,26-163-0001,AQS
7/24/02,31,,Allen Park,26-163-0001,AQS
7/25/02,55,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/26/02,70,,,26-163-0016,AQS
7/27/02,68,,,26-163-0016,AQS
7/28/02,87,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
7/29/02,56,,,26-163-0016,AQS
7/30/02,46,,,26-163-0016,AQS
7/31/02,64,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/1/02,77,,,26-163-0016,AQS
8/2/02,56,,,26-163-0016,AQS
8/3/02,47,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
8/4/02,69,,,26-163-0016,AQS
8/6/02,23,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
8/9/02,56,,Port Huron,26-147-0005,AQS
8/12/02,118,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/13/02,90,,Allen Park,26-163-0001,AQS
8/14/02,43,,Allen Park,26-163-0001,AQS
8/15/02,71,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/16/02,54,,Allen Park,26-163-0001,AQS
8/17/02,60,,,26-163-0016,AQS
8/18/02,55,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
8/19/02,50,,Allen Park,26-163-0001,AQS
8/20/02,50,,Allen Park,26-163-0001,AQS
8/21/02,81,,Port Huron,26-147-0005,AQS
8/22/02,71,,,26-163-0016,AQS
8/23/02,74,,,26-163-0016,AQS
8/24/02,58,,Port Huron,26-147-0005,AQS
8/25/02,53,,Allen Park,26-163-0001,AQS
8/26/02,62,,Allen Park,26-163-0001,AQS
8/27/02,71,,Allen Park,26-163-0001,AQS
8/28/02,41,,Allen Park,26-163-0001,AQS
8/29/02,57,,,26-163-0016,AQS
8/30/02,82,,Allen Park,26-163-0001,AQS
8/31/02,56,,,26-163-0016,AQS
9/1/02,67,,,26-163-0016,AQS
9/2/02,85,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
9/3/02,61,,Allen Park,26-163-0001,AQS
9/4/02,27,,Allen Park,26-163-0001,AQS
9/5/02,40,,Allen Park,26-163-0001,AQS
9/6/02,50,,,26-163-0016,AQS
9/7/02,79,,Allen Park,26-163-0001,AQS
9/8/02,130,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/9/02,128,,,26-163-0016,AQS
9/10/02,85,,Allen Park,26-163-0001,AQS
9/11/02,55,,Allen Park,26-163-0001,AQS
9/12/02,39,,,26-163-0016,AQS
9/13/02,56,,,26-163-0016,AQS
9/14/02,92,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/15/02,66,,Allen Park,26-163-0001,AQS
9/16/02,30,,,26-163-0016,AQS
9/17/02,63,,Southwestern H.S.,26-163-0015,AQS
9/18/02,78,,,26-163-0016,AQS
9/19/02,68,,,26-163-0016,AQS
9/20/02,66,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/21/02,43,,,26-163-0016,AQS
9/22/02,38,,Allen Park,26-163-0001,AQS
9/23/02,54,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
9/24/02,28,,Allen Park,26-163-0001,AQS
9/25/02,43,,Allen Park,26-163-0001,AQS
9/26/02,80,,SCHOOLCRAFT COLLEGE,26-163-0025,AQS
9/27/02,65,,Allen Park,26-163-0001,AQS
9/28/02,43,,Allen Park,26-163-0001,AQS
9/29/02,88,,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
