Date, AQI Value,Main Pollutant,Site Name,Site ID,Source
09/28/1999,65.0,PM2.5,,26-163-0016,AQS
09/29/1999,35.0,NO2,,26-163-0016,AQS
09/30/1999,38.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/01/1999,32.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/02/1999,44.0,PM2.5,,26-163-0016,AQS
10/03/1999,26.0,PM2.5,Allen Park,26-163-0001,AQS
10/04/1999,31.0,NO2,,26-163-0016,AQS
10/05/1999,53.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/06/1999,40.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/07/1999,29.0,NO2,East 7 Mile,26-163-0019,AQS
10/08/1999,74.0,PM2.5,,26-163-0016,AQS
10/09/1999,100.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/10/1999,58.0,PM2.5,,26-163-0016,AQS
10/11/1999,38.0,NO2,East 7 Mile,26-163-0019,AQS
10/12/1999,62.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/13/1999,61.0,PM2.5,,26-163-0016,AQS
10/14/1999,33.0,NO2,,26-163-0016,AQS
10/15/1999,69.0,PM10,Allen Park,26-163-0001,AQS
10/16/1999,81.0,PM2.5,,26-163-0016,AQS
10/17/1999,30.0,PM2.5,Allen Park,26-163-0001,AQS
10/18/1999,28.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
10/19/1999,43.0,PM2.5,,26-163-0016,AQS
10/20/1999,54.0,PM2.5,Allen Park,26-163-0001,AQS
10/21/1999,62.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/22/1999,63.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/23/1999,16.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/24/1999,37.0,NO2,,26-163-0016,AQS
10/25/1999,101.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/26/1999,49.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/27/1999,52.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
10/28/1999,74.0,PM2.5,,26-163-0016,AQS
10/29/1999,103.0,PM2.5,Allen Park,26-163-0001,AQS
10/30/1999,139.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
10/31/1999,78.0,PM2.5,Allen Park,26-163-0001,AQS
11/01/1999,110.0,PM2.5,,26-163-0016,AQS
11/02/1999,52.0,PM10,Southwestern H.S.,26-163-0015,AQS
11/03/1999,27.0,CO,NORTH OF JOY RD./WEST OF SPINOZA/NEAR DETROIT POLICE HORSE STABLES,26-163-0026,AQS
11/04/1999,59.0,PM2.5,,26-163-0016,AQS
11/05/1999,71.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/06/1999,56.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/07/1999,42.0,NO2,East 7 Mile,26-163-0019,AQS
11/08/1999,87.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/09/1999,78.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/10/1999,81.0,PM2.5,Allen Park,26-163-0001,AQS
11/11/1999,47.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
11/12/1999,76.0,PM2.5,Allen Park,26-163-0001,AQS
11/13/1999,148.0,PM2.5,,26-163-0016,AQS
11/14/1999,57.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/15/1999,24.0,NO2,East 7 Mile,26-163-0019,AQS
11/16/1999,38.0,NO2,East 7 Mile,26-163-0019,AQS
11/17/1999,53.0,NO2,,26-163-0016,AQS
11/18/1999,89.0,PM2.5,,26-163-0016,AQS
11/19/1999,99.0,PM2.5,,26-163-0016,AQS
11/20/1999,81.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/21/1999,105.0,PM2.5,,26-163-0016,AQS
11/22/1999,119.0,PM2.5,,26-163-0016,AQS
11/23/1999,116.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/24/1999,31.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/25/1999,86.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
11/26/1999,68.0,PM2.5,Oak Park,26-125-0001,AQS
11/27/1999,56.0,PM2.5,,26-163-0016,AQS
11/28/1999,41.0,PM2.5,,26-163-0016,AQS
11/29/1999,35.0,NO2,,26-163-0016,AQS
11/30/1999,39.0,NO2,,26-163-0016,AQS
12/01/1999,62.0,PM2.5,,26-163-0016,AQS
12/02/1999,75.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
12/03/1999,72.0,PM2.5,,26-163-0016,AQS
12/04/1999,80.0,PM2.5,,26-163-0016,AQS
12/05/1999,81.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
12/06/1999,25.0,NO2,,26-163-0016,AQS
12/07/1999,62.0,PM2.5,,26-163-0016,AQS
12/08/1999,91.0,PM2.5,,26-163-0016,AQS
12/09/1999,97.0,PM2.5,,26-163-0016,AQS
12/10/1999,55.0,PM2.5,,26-163-0016,AQS
12/11/1999,51.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/12/1999,62.0,PM2.5,Allen Park,26-163-0001,AQS
12/13/1999,75.0,PM2.5,,26-163-0016,AQS
12/14/1999,54.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/15/1999,59.0,PM2.5,,26-163-0016,AQS
12/16/1999,50.0,PM2.5,,26-163-0016,AQS
12/17/1999,70.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
12/18/1999,53.0,PM2.5,,26-163-0016,AQS
12/19/1999,67.0,PM2.5,,26-163-0016,AQS
12/20/1999,71.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/21/1999,39.0,PM2.5,,26-163-0016,AQS
12/22/1999,45.0,PM2.5,Allen Park,26-163-0001,AQS
12/23/1999,58.0,PM2.5,92 FEET FROM WHE STREET,26-163-0036,AQS
12/24/1999,34.0,NO2,,26-163-0016,AQS
12/25/1999,77.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/26/1999,67.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/27/1999,37.0,NO2,,26-163-0016,AQS
12/28/1999,50.0,PM2.5,,26-163-0016,AQS
12/29/1999,62.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
12/30/1999,46.0,PM2.5,Allen Park,26-163-0001,AQS
12/31/1999,31.0,NO2,,26-163-0016,AQS
01/01/2000,91.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/02/2000,89.0,PM2.5,,26-163-0016,AQS
01/03/2000,58.0,PM2.5,,26-163-0016,AQS
01/04/2000,37.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/05/2000,38.0,PM2.5,,26-163-0016,AQS
01/06/2000,66.0,PM2.5,,26-163-0016,AQS
01/07/2000,68.0,PM2.5,92 FEET FROM WHE STREET,26-163-0036,AQS
01/08/2000,80.0,PM2.5,,26-163-0016,AQS
01/09/2000,82.0,PM2.5,,26-163-0016,AQS
01/10/2000,85.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/11/2000,35.0,PM2.5,Allen Park,26-163-0001,AQS
01/12/2000,60.0,PM2.5,Allen Park,26-163-0001,AQS
01/13/2000,35.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
01/14/2000,51.0,PM2.5,Allen Park,26-163-0001,AQS
01/15/2000,73.0,PM2.5,,26-163-0016,AQS
01/16/2000,41.0,PM2.5,,26-163-0016,AQS
01/17/2000,22.0,CO,NORTH OF JOY RD./WEST OF SPINOZA/NEAR DETROIT POLICE HORSE STABLES,26-163-0026,AQS
01/18/2000,67.0,PM2.5,,26-163-0016,AQS
01/19/2000,67.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/20/2000,58.0,PM2.5,Allen Park,26-163-0001,AQS
01/21/2000,61.0,PM2.5,Allen Park,26-163-0001,AQS
01/22/2000,78.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/23/2000,71.0,PM2.5,,26-163-0016,AQS
01/24/2000,74.0,PM2.5,,26-163-0016,AQS
01/25/2000,110.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
01/26/2000,30.0,PM2.5,Allen Park,26-163-0001,AQS
01/27/2000,42.0,PM2.5,Allen Park,26-163-0001,AQS
01/28/2000,68.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
01/29/2000,96.0,PM2.5,Allen Park,26-163-0001,AQS
01/30/2000,82.0,PM2.5,,26-163-0016,AQS
01/31/2000,116.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/01/2000,57.0,PM2.5,Allen Park,26-163-0001,AQS
02/02/2000,63.0,PM2.5,Allen Park,26-163-0001,AQS
02/03/2000,113.0,PM2.5,,26-163-0016,AQS
02/04/2000,76.0,PM2.5,,26-163-0016,AQS
02/05/2000,51.0,PM2.5,,26-163-0016,AQS
02/06/2000,80.0,PM2.5,92 FEET FROM WHE STREET,26-163-0036,AQS
02/07/2000,72.0,NO2,,26-163-0016,AQS
02/08/2000,100.0,NO2,,26-163-0016,AQS
02/09/2000,136.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/10/2000,116.0,PM2.5,Allen Park,26-163-0001,AQS
02/11/2000,50.0,PM2.5,Allen Park,26-163-0001,AQS
02/12/2000,62.0,PM2.5,Port Huron,26-147-0005,AQS
02/13/2000,74.0,PM2.5,,26-163-0016,AQS
02/14/2000,62.0,PM2.5,Allen Park,26-163-0001,AQS
02/15/2000,88.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/16/2000,57.0,PM2.5,,26-163-0016,AQS
02/17/2000,43.0,NO2,,26-163-0016,AQS
02/18/2000,67.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
02/19/2000,49.0,PM2.5,Allen Park,26-163-0001,AQS
02/20/2000,72.0,PM2.5,,26-163-0016,AQS
02/21/2000,111.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
02/22/2000,80.0,PM2.5,,26-163-0016,AQS
02/23/2000,87.0,PM2.5,,26-163-0016,AQS
02/24/2000,97.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/25/2000,77.0,PM2.5,Allen Park,26-163-0001,AQS
02/26/2000,64.0,PM2.5,Allen Park,26-163-0001,AQS
02/27/2000,48.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
02/28/2000,64.0,PM2.5,Allen Park,26-163-0001,AQS
02/29/2000,49.0,PM2.5,,26-163-0016,AQS
03/01/2000,53.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/02/2000,59.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/03/2000,60.0,PM2.5,Allen Park,26-163-0001,AQS
03/04/2000,69.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/05/2000,62.0,PM2.5,Allen Park,26-163-0001,AQS
03/06/2000,42.0,PM2.5,,26-163-0016,AQS
03/07/2000,93.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/08/2000,81.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/09/2000,67.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/10/2000,37.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/11/2000,43.0,PM2.5,Allen Park,26-163-0001,AQS
03/12/2000,57.0,PM2.5,,26-163-0016,AQS
03/13/2000,75.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/14/2000,77.0,PM2.5,,26-163-0016,AQS
03/15/2000,84.0,PM2.5,,26-163-0016,AQS
03/16/2000,32.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
03/17/2000,30.0,PM2.5,,26-163-0016,AQS
03/18/2000,36.0,NO2,,26-163-0016,AQS
03/19/2000,57.0,PM2.5,,26-163-0016,AQS
03/20/2000,62.0,PM2.5,,26-163-0016,AQS
03/21/2000,75.0,PM2.5,,26-163-0016,AQS
03/22/2000,131.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
03/23/2000,114.0,PM2.5,,26-163-0016,AQS
03/24/2000,86.0,PM2.5,,26-163-0016,AQS
03/25/2000,66.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/26/2000,47.0,NO2,,26-163-0016,AQS
03/27/2000,52.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/28/2000,60.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/29/2000,28.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
03/30/2000,47.0,NO2,,26-163-0016,AQS
03/31/2000,57.0,NO2,,26-163-0016,AQS
04/01/2000,63.0,PM2.5,Allen Park,26-163-0001,AQS
04/02/2000,92.0,PM2.5,,26-163-0016,AQS
04/03/2000,136.0,PM2.5,,26-163-0016,AQS
04/04/2000,30.0,NO2,,26-163-0016,AQS
04/05/2000,45.0,NO2,,26-163-0016,AQS
04/06/2000,67.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/07/2000,41.0,PM2.5,,26-163-0016,AQS
04/08/2000,35.0,Ozone,Port Huron,26-147-0005,AQS
04/09/2000,52.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/10/2000,39.0,NO2,,26-163-0016,AQS
04/11/2000,52.0,PM2.5,,26-163-0016,AQS
04/12/2000,68.0,PM2.5,,26-163-0016,AQS
04/13/2000,63.0,PM2.5,Allen Park,26-163-0001,AQS
04/14/2000,66.0,PM2.5,,26-163-0016,AQS
04/15/2000,87.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
04/16/2000,80.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/17/2000,58.0,PM2.5,Allen Park,26-163-0001,AQS
04/18/2000,93.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
04/19/2000,86.0,PM2.5,Allen Park,26-163-0001,AQS
04/20/2000,75.0,PM2.5,Allen Park,26-163-0001,AQS
04/21/2000,34.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
04/22/2000,35.0,NO2,,26-163-0016,AQS
04/23/2000,56.0,PM2.5,Allen Park,26-163-0001,AQS
04/24/2000,40.0,Ozone,,26-163-0016,AQS
04/25/2000,45.0,Ozone,East 7 Mile,26-163-0019,AQS
04/26/2000,53.0,PM2.5,Allen Park,26-163-0001,AQS
04/27/2000,73.0,NO2,East 7 Mile,26-163-0019,AQS
04/28/2000,71.0,NO2,East 7 Mile,26-163-0019,AQS
04/29/2000,58.0,Ozone,Oak Park,26-125-0001,AQS
04/30/2000,44.0,Ozone,East 7 Mile,26-163-0019,AQS
05/01/2000,65.0,PM2.5,Allen Park,26-163-0001,AQS
05/02/2000,65.0,PM2.5,Allen Park,26-163-0001,AQS
05/03/2000,59.0,PM2.5,Port Huron,26-147-0005,AQS
05/04/2000,59.0,PM2.5,,26-163-0016,AQS
05/05/2000,97.0,Ozone,Port Huron,26-147-0005,AQS
05/06/2000,120.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/07/2000,67.0,Ozone,Port Huron,26-147-0005,AQS
05/08/2000,77.0,PM2.5,,26-163-0016,AQS
05/09/2000,69.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/10/2000,32.0,Ozone,Oak Park,26-125-0001,AQS
05/11/2000,49.0,PM2.5,,26-163-0016,AQS
05/12/2000,106.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/13/2000,41.0,Ozone,Port Huron,26-147-0005,AQS
05/14/2000,42.0,NO2,East 7 Mile,26-163-0019,AQS
05/15/2000,50.0,NO2,,26-163-0016,AQS
05/16/2000,57.0,PM2.5,,26-163-0016,AQS
05/17/2000,70.0,PM2.5,Allen Park,26-163-0001,AQS
05/18/2000,70.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
05/19/2000,27.0,PM2.5,,26-163-0016,AQS
05/20/2000,44.0,Ozone,New Haven,26-099-0009,AQS
05/21/2000,70.0,PM2.5,Port Huron,26-147-0005,AQS
05/22/2000,64.0,PM2.5,,26-163-0016,AQS
05/23/2000,58.0,PM2.5,,26-163-0016,AQS
05/24/2000,77.0,PM10,Southwestern H.S.,26-163-0015,AQS
05/25/2000,43.0,Ozone,Oak Park,26-125-0001,AQS
05/26/2000,45.0,Ozone,Oak Park,26-125-0001,AQS
05/27/2000,40.0,PM2.5,Allen Park,26-163-0001,AQS
05/28/2000,35.0,PM2.5,Allen Park,26-163-0001,AQS
05/29/2000,46.0,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
05/30/2000,67.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
05/31/2000,74.0,Ozone,East 7 Mile,26-163-0019,AQS
06/01/2000,128.0,PM2.5,Allen Park,26-163-0001,AQS
06/02/2000,62.0,PM2.5,92 FEET FROM WHE STREET,26-163-0036,AQS
06/03/2000,44.0,NO2,East 7 Mile,26-163-0019,AQS
06/04/2000,55.0,PM2.5,Allen Park,26-163-0001,AQS
06/05/2000,48.0,PM10,Southwestern H.S.,26-163-0015,AQS
06/06/2000,45.0,NO2,,26-163-0016,AQS
06/07/2000,64.0,Ozone,Port Huron,26-147-0005,AQS
06/08/2000,143.0,Ozone,East 7 Mile,26-163-0019,AQS
06/09/2000,185.0,Ozone,Port Huron,26-147-0005,AQS
06/10/2000,161.0,Ozone,Port Huron,26-147-0005,AQS
06/11/2000,76.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/12/2000,54.0,PM2.5,Allen Park,26-163-0001,AQS
06/13/2000,65.0,PM2.5,,26-163-0016,AQS
06/14/2000,90.0,Ozone,New Haven,26-099-0009,AQS
06/15/2000,50.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/16/2000,64.0,Ozone,Port Huron,26-147-0005,AQS
06/17/2000,54.0,PM10,Southwestern H.S.,26-163-0015,AQS
06/18/2000,38.0,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
06/19/2000,77.0,Ozone,Port Huron,26-147-0005,AQS
06/20/2000,100.0,Ozone,East 7 Mile,26-163-0019,AQS
06/21/2000,52.0,NO2,,26-163-0016,AQS
06/22/2000,48.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/23/2000,58.0,Ozone,Oak Park,26-125-0001,AQS
06/24/2000,59.0,PM2.5,,26-163-0016,AQS
06/25/2000,74.0,Ozone,East 7 Mile,26-163-0019,AQS
06/26/2000,73.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
06/27/2000,43.0,Ozone,,26-163-0016,AQS
06/28/2000,38.0,Ozone,New Haven,26-099-0009,AQS
06/29/2000,62.0,PM10,,26-163-0092,AQS
06/30/2000,51.0,NO2,,26-163-0016,AQS
07/01/2000,105.0,Ozone,Port Huron,26-147-0005,AQS
07/02/2000,133.0,Ozone,Port Huron,26-147-0005,AQS
07/03/2000,59.0,PM2.5,Allen Park,26-163-0001,AQS
07/04/2000,80.0,PM2.5,Allen Park,26-163-0001,AQS
07/05/2000,75.0,PM2.5,Oak Park,26-125-0001,AQS
07/06/2000,35.0,PM2.5,Allen Park,26-163-0001,AQS
07/07/2000,38.0,PM2.5,Allen Park,26-163-0001,AQS
07/08/2000,51.0,NO2,,26-163-0016,AQS
07/09/2000,79.0,PM2.5,,26-163-0016,AQS
07/10/2000,54.0,PM2.5,Allen Park,26-163-0001,AQS
07/11/2000,38.0,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/12/2000,46.0,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/13/2000,151.0,Ozone,East 7 Mile,26-163-0019,AQS
07/14/2000,63.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/15/2000,35.0,Ozone,,26-163-0016,AQS
07/16/2000,50.0,PM2.5,Allen Park,26-163-0001,AQS
07/17/2000,96.0,PM10,,26-163-0092,AQS
07/18/2000,30.0,Ozone,Oak Park,26-125-0001,AQS
07/19/2000,38.0,PM2.5,Allen Park,26-163-0001,AQS
07/20/2000,54.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
07/21/2000,32.0,PM2.5,Allen Park,26-163-0001,AQS
07/22/2000,34.0,Ozone,Oak Park,26-125-0001,AQS
07/23/2000,34.0,PM2.5,Allen Park,26-163-0001,AQS
07/24/2000,37.0,PM2.5,Allen Park,26-163-0001,AQS
07/25/2000,74.0,Ozone,WARREN - FIRE STATION 29900 HOOVER AT COMMON,26-099-1003,AQS
07/26/2000,93.0,Ozone,New Haven,26-099-0009,AQS
07/27/2000,126.0,Ozone,East 7 Mile,26-163-0019,AQS
07/28/2000,108.0,Ozone,East 7 Mile,26-163-0019,AQS
07/29/2000,76.0,PM2.5,New Haven,26-099-0009,AQS
07/30/2000,57.0,PM2.5,Allen Park,26-163-0001,AQS
07/31/2000,67.0,PM2.5,Allen Park,26-163-0001,AQS
08/01/2000,73.0,PM2.5,92 FEET FROM WHE STREET,26-163-0036,AQS
08/02/2000,60.0,PM2.5,,26-163-0016,AQS
08/03/2000,32.0,Ozone,East 7 Mile,26-163-0019,AQS
08/04/2000,65.0,NO2,,26-163-0016,AQS
08/05/2000,80.0,Ozone,New Haven,26-099-0009,AQS
08/06/2000,74.0,PM2.5,,26-163-0016,AQS
08/07/2000,71.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/08/2000,60.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/09/2000,54.0,PM2.5,,26-163-0016,AQS
08/10/2000,62.0,PM10,,26-163-0092,AQS
08/11/2000,55.0,PM2.5,Allen Park,26-163-0001,AQS
08/12/2000,48.0,NO2,,26-163-0016,AQS
08/13/2000,61.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
08/14/2000,105.0,Ozone,New Haven,26-099-0009,AQS
08/15/2000,100.0,Ozone,East 7 Mile,26-163-0019,AQS
08/16/2000,45.0,PM10,,26-163-0092,AQS
08/17/2000,44.0,NO2,,26-163-0016,AQS
08/18/2000,40.0,PM2.5,Allen Park,26-163-0001,AQS
08/19/2000,50.0,NO2,,26-163-0016,AQS
08/20/2000,34.0,Ozone,East 7 Mile,26-163-0019,AQS
08/21/2000,44.0,NO2,,26-163-0016,AQS
08/22/2000,89.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
08/23/2000,80.0,Ozone,,26-163-0016,AQS
08/24/2000,65.0,PM2.5,,26-163-0016,AQS
08/25/2000,79.0,NO2,,26-163-0016,AQS
08/26/2000,93.0,NO2,,26-163-0016,AQS
08/27/2000,80.0,NO2,,26-163-0016,AQS
08/28/2000,90.0,PM2.5,Allen Park,26-163-0001,AQS
08/29/2000,108.0,Ozone,East 7 Mile,26-163-0019,AQS
08/30/2000,89.0,PM2.5,Allen Park,26-163-0001,AQS
08/31/2000,76.0,PM2.5,Port Huron,26-147-0005,AQS
09/01/2000,83.0,PM2.5,Allen Park,26-163-0001,AQS
09/02/2000,82.0,PM2.5,Allen Park,26-163-0001,AQS
09/03/2000,88.0,PM2.5,92 FEET FROM WHE STREET,26-163-0036,AQS
09/04/2000,32.0,NO2,East 7 Mile,26-163-0019,AQS
09/05/2000,27.0,Ozone,New Haven,26-099-0009,AQS
09/06/2000,45.0,Ozone,East 7 Mile,26-163-0019,AQS
09/07/2000,63.0,PM2.5,,26-163-0016,AQS
09/08/2000,65.0,PM2.5,Allen Park,26-163-0001,AQS
09/09/2000,91.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/10/2000,54.0,PM2.5,Allen Park,26-163-0001,AQS
09/11/2000,55.0,PM2.5,Allen Park,26-163-0001,AQS
09/12/2000,48.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/13/2000,44.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/14/2000,53.0,PM2.5,,26-163-0016,AQS
09/15/2000,43.0,PM10,,26-163-0092,AQS
09/16/2000,37.0,NO2,East 7 Mile,26-163-0019,AQS
09/17/2000,54.0,Ozone,East 7 Mile,26-163-0019,AQS
09/18/2000,69.0,PM2.5,Southwestern H.S.,26-163-0015,AQS
09/19/2000,84.0,Ozone,East 7 Mile,26-163-0019,AQS
09/20/2000,80.0,Ozone,East 7 Mile,26-163-0019,AQS
09/21/2000,43.0,PM10,,26-163-0092,AQS
09/22/2000,37.0,PM2.5,Allen Park,26-163-0001,AQS
09/23/2000,54.0,PM2.5,,26-163-0016,AQS
09/24/2000,25.0,Ozone,East 7 Mile,26-163-0019,AQS
09/25/2000,26.0,Ozone,Port Huron,26-147-0005,AQS
09/26/2000,47.0,PM10,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/27/2000,69.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
09/28/2000,36.0,NO2,,26-163-0016,AQS
09/29/2000,53.0,PM2.5,,26-163-0016,AQS
09/30/2000,74.0,PM2.5,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,26-163-0033,AQS
10/01/2000,82.0,PM2.5,,26-163-0016,AQS
